Año;Trimestre;Provincia;ADSL;Cablemodem;Fibra Optica;Wireless;Otras Tecnologías;Hasta 512 kbps;+ 512 Kbps - 1 Mbps;+ 1 Mbps - 6 Mbps;+ 6 Mbps - 10 Mbps;+ 10 Mbps - 20 Mbps;+ 20 Mbps - 30 Mbps;+ 30 Mbps;Otras velocidades;Banda Ancha Fija;Dial Up;Accesos cada 100 Hogares;Accesos cada 100 Habitantes;Mbps (Media de bajada)
2015;1;Córdoba;343883;247564;415;4645;450;157,0;78427,0;432802,0;46574,0;37443,0;1615,0;815,0;0,0;596663;294;54,7;16,79;4,3
2015;1;Córdoba;343883;247564;415;4645;450;157,0;78427,0;432802,0;46574,0;37443,0;1615,0;815,0;0,0;596663;294;54,7;16,79;4,3
2015;1;Corrientes;54649;25372;129;1319;62;36,0;13295,0;47842,0;15554,0;4424,0;235,0;98,0;0,0;81488;43;28,95;7,64;4,63
2015;1;Corrientes;54649;25372;129;1319;62;36,0;13295,0;47842,0;15554,0;4424,0;235,0;98,0;0,0;81488;43;28,95;7,64;4,63
2015;1;Entre Ríos;112363;47411;108;5943;245;2867,0;23951,0;104168,0;28113,0;6926,0;274,0;119,0;0,0;165839;231;42,07;12,61;4,35
2015;1;Entre Ríos;112363;47411;108;5943;245;2867,0;23951,0;104168,0;28113,0;6926,0;274,0;119,0;0,0;165839;231;42,07;12,61;4,35
2015;1;Formosa;21022;4951;1;670;56;1891,0;7336,0;14413,0;2024,0;878,0;157,0;1,0;0,0;26657;43;18,12;4,62;3,38
2015;1;Formosa;21022;4951;1;670;56;1891,0;7336,0;14413,0;2024,0;878,0;157,0;1,0;0,0;26657;43;18,12;4,62;3,38
2015;1;Jujuy;31505;5048;22;0;36;2458,0;9754,0;19858,0;3939,0;603,0;0,0;0,0;0,0;36608;3;19,69;5,05;3,24
2015;1;Jujuy;31505;5048;22;0;36;2458,0;9754,0;19858,0;3939,0;603,0;0,0;0,0;0,0;36608;3;19,69;5,05;3,24
2015;1;La Pampa;13143;39571;3215;6164;604;6059,0;8054,0;45038,0;26,0;10,0;13,0;10,0;0,0;62155;542;55,51;18,33;2,83
2015;1;La Pampa;13143;39571;3215;6164;604;6059,0;8054,0;45038,0;26,0;10,0;13,0;10,0;0,0;62155;542;55,51;18,33;2,83
2015;1;La Rioja;16282;0;16;2;33;11,0;4201,0;9379,0;2207,0;533,0;0,0;3,0;0,0;16310;23;16,7;4,46;3,78
2015;1;La Rioja;16282;0;16;2;33;11,0;4201,0;9379,0;2207,0;533,0;0,0;3,0;0,0;16310;23;16,7;4,46;3,78
2015;1;Mendoza;152433;13030;2542;29;2126;287,0;24,0;169763,0;38,0;16,0;6,0;11,0;0,0;168355;1805;32,37;9,06;3,5
2015;1;Mendoza;152433;13030;2542;29;2126;287,0;24,0;169763,0;38,0;16,0;6,0;11,0;0,0;168355;1805;32,37;9,06;3,5
2015;1;Misiones;58262;26836;30;5;13;958,0;11136,0;51906,0;12387,0;8543,0;194,0;26,0;0,0;85139;7;26,31;7,19;4,97
2015;1;Misiones;58262;26836;30;5;13;958,0;11136,0;51906,0;12387,0;8543,0;194,0;26,0;0,0;85139;7;26,31;7,19;4,97
2015;1;Neuquén;47518;32152;1024;12088;2960;1895,0;2577,0;80787,0;170,0;4067,0;2,0;76,0;0,0;93373;2369;51,95;15,53;3,91
2015;1;Neuquén;47518;32152;1024;12088;2960;1895,0;2577,0;80787,0;170,0;4067,0;2,0;76,0;0,0;93373;2369;51,95;15,53;3,91
2015;1;Río Negro;66274;25217;907;3473;1462;3371,0;4913,0;86173,0;94,0;2632,0;2,0;42,0;0,0;96145;1188;45,33;13,99;3,59
2015;1;Río Negro;66274;25217;907;3473;1462;3371,0;4913,0;86173,0;94,0;2632,0;2,0;42,0;0,0;96145;1188;45,33;13,99;3,59
2015;1;Salta;76280;19781;47;129;574;1123,0;14151,0;64992,0;13955,0;2569,0;15,0;5,0;0,0;96793;18;30,01;7,29;4,02
2015;1;Salta;76280;19781;47;129;574;1123,0;14151,0;64992,0;13955,0;2569,0;15,0;5,0;0,0;96793;18;30,01;7,29;4,02
2015;1;San Juan;48441;451;755;1165;1007;8,0;445,0;51346,0;0,0;0,0;0,0;2,0;0,0;51117;702;27,55;7,04;3,48
2015;1;San Juan;48441;451;755;1165;1007;8,0;445,0;51346,0;0,0;0,0;0,0;2,0;0,0;51117;702;27,55;7,04;3,48
2015;1;San Luis;11414;1025;351;30;412;10,0;8,0;12720,0;0,0;1,0;0,0;2,0;0,0;12878;354;9,72;2,79;3,5
2015;1;San Luis;11414;1025;351;30;412;10,0;8,0;12720,0;0,0;1,0;0,0;2,0;0,0;12878;354;9,72;2,79;3,5
2015;1;Santa Cruz;16215;2700;392;4772;2562;205,0;27,0;26048,0;2,0;0,0;0,0;0,0;0,0;26217;424;27,99;8,39;3,47
2015;1;Santa Cruz;16215;2700;392;4772;2562;205,0;27,0;26048,0;2,0;0,0;0,0;0,0;0,0;26217;424;27,99;8,39;3,47
2015;1;Santa Fe;328809;199037;2845;4239;1507;6883,0;93096,0;360964,0;45270,0;27597,0;1542,0;900,0;0,0;535640;797;50,24;15,83;4,06
2015;1;Santa Fe;328809;199037;2845;4239;1507;6883,0;93096,0;360964,0;45270,0;27597,0;1542,0;900,0;0,0;535640;797;50,24;15,83;4,06
2015;1;Santiago Del Estero;33813;4365;19;1020;35;701,0;9236,0;23136,0;4796,0;748,0;0,0;0,0;0,0;39244;8;17,06;4,24;3,57
2015;1;Santiago Del Estero;33813;4365;19;1020;35;701,0;9236,0;23136,0;4796,0;748,0;0,0;0,0;0,0;39244;8;17,06;4,24;3,57
2015;1;Tierra Del Fuego;22291;7924;657;1;2583;14,0;609,0;36319,0;2,0;0,0;0,0;0,0;0,0;32726;730;74,23;22,17;3,45
2015;1;Tierra Del Fuego;22291;7924;657;1;2583;14,0;609,0;36319,0;2,0;0,0;0,0;0,0;0,0;32726;730;74,23;22,17;3,45
2015;1;Tucumán;137857;115;116;88;100;107,0;27143,0;83895,0;23061,0;3722,0;334,0;0,0;0,0;138184;92;35,08;8,72;4,07
2015;1;Tucumán;137857;115;116;88;100;107,0;27143,0;83895,0;23061,0;3722,0;334,0;0,0;0,0;138184;92;35,08;8,72;4,07
2014;4;Buenos Aires;1575978;1070135;120528;17728;32038;8226,0;132937,0;2250445,0;203620,0;104322,0;997,0;5406,0;0,0;2801178;15229;56,09;17,01;4,2
2014;4;Buenos Aires;1575978;1070135;120528;17728;32038;8226,0;132937,0;2250445,0;203620,0;104322,0;997,0;5406,0;0,0;2801178;15229;56,09;17,01;4,2
2014;4;Capital Federal;455785;840224;17155;1962;15394;2698,0;62896,0;1038269,0;123451,0;95772,0;890,0;7997,0;0,0;1318526;11994;114,9;43,6;4,78
2014;4;Capital Federal;455785;840224;17155;1962;15394;2698,0;62896,0;1038269,0;123451,0;95772,0;890,0;7997,0;0,0;1318526;11994;114,9;43,6;4,78
2014;4;Catamarca;25192;241;16;0;44;21,0;8047,0;14093,0;2910,0;421,0;0,0;1,0;0,0;25472;21;25,51;6,46;3,34
2014;4;Catamarca;25192;241;16;0;44;21,0;8047,0;14093,0;2910,0;421,0;0,0;1,0;0,0;25472;21;25,51;6,46;3,34
2014;4;Chaco;55024;10918;31;0;62;483,0;12837,0;42106,0;7908,0;2600,0;124,0;2,0;0,0;65998;37;21,87;5,81;3,98
2014;4;Chaco;55024;10918;31;0;62;483,0;12837,0;42106,0;7908,0;2600,0;124,0;2,0;0,0;65998;37;21,87;5,81;3,98
2014;4;Chubut;48539;697;891;12256;6159;1858,0;6218,0;60392,0;70,0;0,0;0,0;0,0;0,0;66557;1985;40,25;12,22;3,17
2014;4;Chubut;48539;697;891;12256;6159;1858,0;6218,0;60392,0;70,0;0,0;0,0;0,0;0,0;66557;1985;40,25;12,22;3,17
2014;4;Córdoba;345157;240452;419;3918;486;1903,0;85362,0;427844,0;41947,0;30858,0;1177,0;782,0;0,0;590113;319;54,7;16,66;4,09
2014;4;Córdoba;345157;240452;419;3918;486;1903,0;85362,0;427844,0;41947,0;30858,0;1177,0;782,0;0,0;590113;319;54,7;16,66;4,09
2014;4;Corrientes;54754;9526;40;1315;75;40,0;13860,0;42182,0;7513,0;2106,0;0,0;9,0;0,0;65656;54;23,56;6,17;3,81
2014;4;Corrientes;54754;9526;40;1315;75;40,0;13860,0;42182,0;7513,0;2106,0;0,0;9,0;0,0;65656;54;23,56;6,17;3,81
2014;4;Entre Ríos;112291;23027;57;5178;260;2311,0;27801,0;88649,0;18318,0;3584,0;1,0;66,0;0,0;140567;246;36,03;10,72;3,8
2014;4;Entre Ríos;112291;23027;57;5178;260;2311,0;27801,0;88649,0;18318,0;3584,0;1,0;66,0;0,0;140567;246;36,03;10,72;3,8
2014;4;Formosa;21245;4896;1;0;65;1947,0;7830,0;14058,0;1852,0;473,0;47,0;1,0;0,0;26156;51;17,96;4,55;3,02
2014;4;Formosa;21245;4896;1;0;65;1947,0;7830,0;14058,0;1852,0;473,0;47,0;1,0;0,0;26156;51;17,96;4,55;3,02
2014;4;Jujuy;31349;4583;22;37;11;1880,0;10427,0;19740,0;3443,0;465,0;0,0;0,0;0,0;35999;3;19,6;4,98;3,13
2014;4;Jujuy;31349;4583;22;37;11;1880,0;10427,0;19740,0;3443,0;465,0;0,0;0,0;0,0;35999;3;19,6;4,98;3,13
2014;4;La Pampa;16043;34281;514;5894;648;6266,0;6879,0;36520,0;26,0;5,0;4,0;10,0;0,0;56813;567;51,27;16,82;2,75
2014;4;La Pampa;16043;34281;514;5894;648;6266,0;6879,0;36520,0;26,0;5,0;4,0;10,0;0,0;56813;567;51,27;16,82;2,75
2014;4;La Rioja;16352;0;17;0;33;9,0;4333,0;9728,0;1943,0;386,0;0,0;3,0;0,0;16379;23;17,01;4,5;3,58
2014;4;La Rioja;16352;0;17;0;33;9,0;4333,0;9728,0;1943,0;386,0;0,0;3,0;0,0;16379;23;17,01;4,5;3,58
2014;4;Mendoza;151797;13030;2534;31;2222;303,0;19,0;169222,0;36,0;14,0;5,0;12,0;0,0;167766;1848;32,64;9,06;3,5
2014;4;Mendoza;151797;13030;2534;31;2222;303,0;19,0;169222,0;36,0;14,0;5,0;12,0;0,0;167766;1848;32,64;9,06;3,5
2014;4;Misiones;58435;18613;16;150;15;547,0;11840,0;53093,0;8731,0;2952,0;54,0;12,0;0,0;77222;7;24,16;6,54;4,03
2014;4;Misiones;58435;18613;16;150;15;547,0;11840,0;53093,0;8731,0;2952,0;54,0;12,0;0,0;77222;7;24,16;6,54;4,03
2014;4;Neuquén;47721;31778;1014;11853;3030;1731,0;2744,0;80938,0;126,0;3621,0;2,0;66,0;0,0;92999;2397;52,55;15,53;3,85
2014;4;Neuquén;47721;31778;1014;11853;3030;1731,0;2744,0;80938,0;126,0;3621,0;2,0;66,0;0,0;92999;2397;52,55;15,53;3,85
2014;4;Río Negro;66307;23703;901;3819;1530;3640,0;4723,0;85094,0;94,0;2319,0;4,0;30,0;0,0;95050;1210;45,48;13,89;3,54
2014;4;Río Negro;66307;23703;901;3819;1530;3640,0;4723,0;85094,0;94,0;2319,0;4,0;30,0;0,0;95050;1210;45,48;13,89;3,54
2014;4;Salta;76026;17289;48;6;578;54,0;16214,0;63221,0;12552,0;1922,0;0,0;4,0;0,0;93921;26;29,53;7,1;3,86
2014;4;Salta;76026;17289;48;6;578;54,0;16214,0;63221,0;12552,0;1922,0;0,0;4,0;0,0;93921;26;29,53;7,1;3,86
2014;4;San Juan;48653;451;740;1202;1073;11,0;478,0;51628,0;0,0;0,0;0,0;2,0;0,0;51390;729;28,04;7,1;3,48
2014;4;San Juan;48653;451;740;1202;1073;11,0;478,0;51628,0;0,0;0,0;0,0;2,0;0,0;51390;729;28,04;7,1;3,48
2014;4;San Luis;11419;926;355;24;423;9,0;0,0;13135,0;0,0;0,0;1,0;2,0;0,0;12788;359;9,79;2,78;3,5
2014;4;San Luis;11419;926;355;24;423;9,0;0,0;13135,0;0,0;0,0;1,0;2,0;0,0;12788;359;9,79;2,78;3,5
2014;4;Santa Cruz;17553;448;388;4395;2929;156,0;1400,0;24145,0;1,0;1,0;0,0;0,0;0,0;25277;436;27,8;8,16;3,33
2014;4;Santa Cruz;17553;448;388;4395;2929;156,0;1400,0;24145,0;1,0;1,0;0,0;0,0;0,0;25277;436;27,8;8,16;3,33
2014;4;Santa Fe;335267;183009;3205;6282;1634;8707,0;99962,0;359293,0;36718,0;21098,0;869,0;824,0;0,0;528459;938;50,0;15,66;3,78
2014;4;Santa Fe;335267;183009;3205;6282;1634;8707,0;99962,0;359293,0;36718,0;21098,0;869,0;824,0;0,0;528459;938;50,0;15,66;3,78
2014;4;Santiago Del Estero;34110;4231;19;920;37;1246,0;8913,0;24181,0;4359,0;602,0;0,0;0,0;0,0;39308;9;17,27;4,26;3,46
2014;4;Santiago Del Estero;34110;4231;19;920;37;1246,0;8913,0;24181,0;4359,0;602,0;0,0;0,0;0,0;39308;9;17,27;4,26;3,46
2014;4;Tierra Del Fuego;21948;3664;655;1;2722;12,0;283,0;31489,0;2,0;0,0;0,0;0,0;0,0;28249;741;66,14;19,34;3,47
2014;4;Tierra Del Fuego;21948;3664;655;1;2722;12,0;283,0;31489,0;2,0;0,0;0,0;0,0;0,0;28249;741;66,14;19,34;3,47
2014;4;Tucumán;137093;97;116;13;105;17,0;28746,0;85091,0;20631,0;2733,0;196,0;0,0;0,0;137329;95;35,32;8,69;3,86
2014;4;Tucumán;137093;97;116;13;105;17,0;28746,0;85091,0;20631,0;2733,0;196,0;0,0;0,0;137329;95;35,32;8,69;3,86
2014;3;Buenos Aires;1562533;1110628;124474;20049;31881;7355,0;128187,0;2281524,0;156693,0;68947,0;243,0;4232,0;0,0;2835537;14028;56,75;17,26;3,97
2014;3;Buenos Aires;1562533;1110628;124474;20049;31881;7355,0;128187,0;2281524,0;156693,0;68947,0;243,0;4232,0;0,0;2835537;14028;56,75;17,26;3,97
2014;3;Capital Federal;450155;833402;17886;1995;14387;840,0;78016,0;1060145,0;102170,0;70907,0;95,0;6626,0;0,0;1307195;10630;113,8;43,21;4,44
2014;3;Capital Federal;450155;833402;17886;1995;14387;840,0;78016,0;1060145,0;102170,0;70907,0;95,0;6626,0;0,0;1307195;10630;113,8;43,21;4,44
2014;3;Catamarca;24380;244;15;0;47;19,0;8845,0;13790,0;1915,0;111,0;0,0;0,0;0,0;24665;21;24,71;6,27;2,92
2014;3;Catamarca;24380;244;15;0;47;19,0;8845,0;13790,0;1915,0;111,0;0,0;0,0;0,0;24665;21;24,71;6,27;2,92
2014;3;Chaco;53321;10336;29;1;59;398,0;14731,0;41934,0;5428,0;1274,0;5,0;0,0;0,0;63710;36;21,11;5,63;3,46
2014;3;Chaco;53321;10336;29;1;59;398,0;14731,0;41934,0;5428,0;1274,0;5,0;0,0;0,0;63710;36;21,11;5,63;3,46
2014;3;Chubut;49219;668;882;11853;6515;2013,0;6281,0;60771,0;34,0;0,0;0,0;0,0;0,0;67130;2007;40,6;12,39;3,17
2014;3;Chubut;49219;668;882;11853;6515;2013,0;6281,0;60771,0;34,0;0,0;0,0;0,0;0,0;67130;2007;40,6;12,39;3,17
2014;3;Córdoba;340212;240334;444;4064;377;660,0;98992,0;435692,0;28992,0;18888,0;84,0;664,0;0,0;585231;200;54,23;16,56;3,66
2014;3;Córdoba;340212;240334;444;4064;377;660,0;98992,0;435692,0;28992,0;18888,0;84,0;664,0;0,0;585231;200;54,23;16,56;3,66
2014;3;Corrientes;52957;9184;31;1312;65;21,0;15448,0;41717,0;5181,0;1172,0;0,0;0,0;0,0;63516;33;22,79;5,99;3,41
2014;3;Corrientes;52957;9184;31;1312;65;21,0;15448,0;41717,0;5181,0;1172,0;0,0;0,0;0,0;63516;33;22,79;5,99;3,41
2014;3;Entre Ríos;108907;22440;48;5203;135;1709,0;29710,0;91450,0;12569,0;1310,0;0,0;48,0;0,0;136618;115;34,98;10,43;3,4
2014;3;Entre Ríos;108907;22440;48;5203;135;1709,0;29710,0;91450,0;12569,0;1310,0;0,0;48,0;0,0;136618;115;34,98;10,43;3,4
2014;3;Formosa;21021;4836;0;0;80;2001,0;8323,0;14202,0;1324,0;85,0;0,0;0,0;0,0;25873;64;17,77;4,51;2,66
2014;3;Formosa;21021;4836;0;0;80;2001,0;8323,0;14202,0;1324,0;85,0;0,0;0,0;0,0;25873;64;17,77;4,51;2,66
2014;3;Jujuy;30128;3541;22;37;13;127,0;10979,0;20216,0;2305,0;82,0;0,0;0,0;0,0;33739;2;18,37;4,68;2,93
2014;3;Jujuy;30128;3541;22;37;13;127,0;10979,0;20216,0;2305,0;82,0;0,0;0,0;0,0;33739;2;18,37;4,68;2,93
2014;3;La Pampa;16051;33940;538;11219;677;6458,0;6645,0;41009,0;24,0;5,0;4,0;10,0;0,0;61861;564;55,78;18,34;2,82
2014;3;La Pampa;16051;33940;538;11219;677;6458,0;6645,0;41009,0;24,0;5,0;4,0;10,0;0,0;61861;564;55,78;18,34;2,82
2014;3;La Rioja;15864;0;14;1;37;10,0;4785,0;9720,0;1337,0;61,0;0,0;0,0;0,0;15893;23;16,51;4,38;3,1
2014;3;La Rioja;15864;0;14;1;37;10,0;4785,0;9720,0;1337,0;61,0;0,0;0,0;0,0;15893;23;16,51;4,38;3,1
2014;3;Mendoza;150120;13030;2512;40;2222;35,0;0,0;167763,0;31,0;12,0;13,0;1,0;0,0;166184;1740;32,31;8,99;3,5
2014;3;Mendoza;150120;13030;2512;40;2222;35,0;0,0;167763,0;31,0;12,0;13,0;1,0;0,0;166184;1740;32,31;8,99;3,5
2014;3;Misiones;56933;18373;4;3;14;640,0;13637,0;53510,0;5928,0;1606,0;0,0;1,0;0,0;75327;0;23,57;6,4;3,58
2014;3;Misiones;56933;18373;4;3;14;640,0;13637,0;53510,0;5928,0;1606,0;0,0;1,0;0,0;75327;0;23,57;6,4;3,58
2014;3;Neuquén;54458;30964;1000;12858;3087;1522,0;3099,0;80090,0;107,0;2865,0;10,0;27,0;0,0;100099;2268;56,4;16,73;3,74
2014;3;Neuquén;54458;30964;1000;12858;3087;1522,0;3099,0;80090,0;107,0;2865,0;10,0;27,0;0,0;100099;2268;56,4;16,73;3,74
2014;3;Río Negro;65264;26590;888;3533;1505;3640,0;5189,0;86868,0;87,0;1944,0;8,0;9,0;0,0;96629;1151;46,2;14,16;3,48
2014;3;Río Negro;65264;26590;888;3533;1505;3640,0;5189,0;86868,0;87,0;1944,0;8,0;9,0;0,0;96629;1151;46,2;14,16;3,48
2014;3;Salta;73828;18394;43;109;580;732,0;17481,0;66026,0;8314,0;388,0;0,0;0,0;0,0;92929;25;29,22;7,05;3,41
2014;3;Salta;73828;18394;43;109;580;732,0;17481,0;66026,0;8314,0;388,0;0,0;0,0;0,0;92929;25;29,22;7,05;3,41
2014;3;San Juan;48272;451;731;1199;1126;8,0;487,0;51276,0;0,0;0,0;0,0;0,0;0,0;51031;748;27,85;7,08;3,47
2014;3;San Juan;48272;451;731;1199;1126;8,0;487,0;51276,0;0,0;0,0;0,0;0,0;0,0;51031;748;27,85;7,08;3,47
2014;3;San Luis;11303;925;355;25;438;8,0;0,0;13029,0;0,0;0,0;3,0;0,0;0,0;12683;363;9,71;2,77;3,5
2014;3;San Luis;11303;925;355;25;438;8,0;0,0;13029,0;0,0;0,0;3,0;0,0;0,0;12683;363;9,71;2,77;3,5
2014;3;Santa Cruz;17862;492;385;4273;3098;195,0;1624,0;24248,0;1,0;1,0;0,0;0,0;0,0;25664;446;28,23;8,34;3,31
2014;3;Santa Cruz;17862;492;385;4273;3098;195,0;1624,0;24248,0;1,0;1,0;0,0;0,0;0,0;25664;446;28,23;8,34;3,31
2014;3;Santa Fe;325577;183630;4407;6540;733;8230,0;112593,0;357615,0;23962,0;12124,0;38,0;806,0;0,0;520196;691;49,2;15,44;3,38
2014;3;Santa Fe;325577;183630;4407;6540;733;8230,0;112593,0;357615,0;23962,0;12124,0;38,0;806,0;0,0;520196;691;49,2;15,44;3,38
2014;3;Santiago Del Estero;32820;3900;19;768;41;791,0;9914,0;23826,0;2867,0;142,0;0,0;0,0;0,0;37539;9;16,49;4,08;3,1
2014;3;Santiago Del Estero;32820;3900;19;768;41;791,0;9914,0;23826,0;2867,0;142,0;0,0;0,0;0,0;37539;9;16,49;4,08;3,1
2014;3;Tierra Del Fuego;21840;3469;650;1;2832;12,0;336,0;32348,0;2,0;0,0;0,0;0,0;0,0;28037;755;65,69;19,34;3,47
2014;3;Tierra Del Fuego;21840;3469;650;1;2832;12,0;336,0;32348,0;2,0;0,0;0,0;0,0;0,0;28037;755;65,69;19,34;3,47
2014;3;Tucumán;131739;97;117;13;100;6,0;32716,0;84668,0;14101,0;559,0;4,0;0,0;0,0;131978;88;33,94;8,38;3,35
2014;3;Tucumán;131739;97;117;13;100;6,0;32716,0;84668,0;14101,0;559,0;4,0;0,0;0,0;131978;88;33,94;8,38;3,35
2014;2;Buenos Aires;1568881;1025490;120008;17020;33147;6902,0;162274,0;2288772,0;140226,0;56549,0;284,0;4309,0;0,0;2750430;14116;55,06;16,79;3,85
2014;2;Buenos Aires;1568881;1025490;120008;17020;33147;6902,0;162274,0;2288772,0;140226,0;56549,0;284,0;4309,0;0,0;2750430;14116;55,06;16,79;3,85
2014;2;Capital Federal;447637;828411;17729;1883;14555;847,0;81431,0;1078213,0;87359,0;56004,0;59,0;6427,0;0,0;1299502;10713;113,14;42,97;4,25
2014;2;Capital Federal;447637;828411;17729;1883;14555;847,0;81431,0;1078213,0;87359,0;56004,0;59,0;6427,0;0,0;1299502;10713;113,14;42,97;4,25
2014;2;Catamarca;24380;243;17;0;43;19,0;8844,0;13794,0;1915,0;111,0;0,0;0,0;0,0;24660;23;24,7;6,28;2,92
2014;2;Catamarca;24380;243;17;0;43;19,0;8844,0;13794,0;1915,0;111,0;0,0;0,0;0,0;24660;23;24,7;6,28;2,92
2014;2;Chaco;53321;9870;30;0;58;412,0;14854,0;41530,0;5418,0;1085,0;5,0;0,0;0,0;63243;36;20,96;5,6;3,42
2014;2;Chaco;53321;9870;30;0;58;412,0;14854,0;41530,0;5418,0;1085,0;5,0;0,0;0,0;63243;36;20,96;5,6;3,42
2014;2;Chubut;51070;649;866;10960;6974;2064,0;6582,0;61868,0;0,0;0,0;0,0;0,0;0,0;68503;2016;41,41;12,7;3,16
2014;2;Chubut;51070;649;866;10960;6974;2064,0;6582,0;61868,0;0,0;0,0;0,0;0,0;0,0;68503;2016;41,41;12,7;3,16
2014;2;Córdoba;337825;234729;351;3673;374;2105,0;101598,0;429536,0;28698,0;14824,0;76,0;627,0;0,0;576747;205;53,45;16,37;3,56
2014;2;Córdoba;337825;234729;351;3673;374;2105,0;101598,0;429536,0;28698,0;14824,0;76,0;627,0;0,0;576747;205;53,45;16,37;3,56
2014;2;Corrientes;52883;8680;31;1309;55;20,0;15563,0;41219,0;5199,0;956,0;0,0;0,0;0,0;62925;33;22,58;5,95;3,37
2014;2;Corrientes;52883;8680;31;1309;55;20,0;15563,0;41219,0;5199,0;956,0;0,0;0,0;0,0;62925;33;22,58;5,95;3,37
2014;2;Entre Ríos;108900;21706;49;4795;133;2187,0;32781,0;86757,0;12564,0;1162,0;0,0;44,0;0,0;135468;115;34,69;10,37;3,31
2014;2;Entre Ríos;108900;21706;49;4795;133;2187,0;32781,0;86757,0;12564,0;1162,0;0,0;44,0;0,0;135468;115;34,69;10,37;3,31
2014;2;Formosa;20894;4628;0;0;78;2032,0;8218,0;13944,0;1321,0;85,0;0,0;0,0;0,0;25535;65;17,54;4,46;2,65
2014;2;Formosa;20894;4628;0;0;78;2032,0;8218,0;13944,0;1321,0;85,0;0,0;0,0;0,0;25535;65;17,54;4,46;2,65
2014;2;Jujuy;30128;4161;23;40;9;1873,0;11233,0;18851,0;2305,0;82,0;0,0;0,0;0,0;34359;2;18,71;4,78;2,77
2014;2;Jujuy;30128;4161;23;40;9;1873,0;11233,0;18851,0;2305,0;82,0;0,0;0,0;0,0;34359;2;18,71;4,78;2,77
2014;2;La Pampa;15957;32600;513;5869;689;7032,0;6761,0;34089,0;18,0;5,0;4,0;10,0;0,0;55048;580;49,71;16,38;2,68
2014;2;La Pampa;15957;32600;513;5869;689;7032,0;6761,0;34089,0;18,0;5,0;4,0;10,0;0,0;55048;580;49,71;16,38;2,68
2014;2;La Rioja;15864;0;14;0;34;10,0;4785,0;9719,0;1337,0;61,0;0,0;0,0;0,0;15889;23;16,5;4,39;3,1
2014;2;La Rioja;15864;0;14;0;34;10,0;4785,0;9719,0;1337,0;61,0;0,0;0,0;0,0;15889;23;16,5;4,39;3,1
2014;2;Mendoza;148979;13030;2480;36;2282;35,0;6,0;166710,0;31,0;10,0;5,0;10,0;0,0;165046;1761;32,1;8,96;3,5
2014;2;Mendoza;148979;13030;2480;36;2282;35,0;6,0;166710,0;31,0;10,0;5,0;10,0;0,0;165046;1761;32,1;8,96;3,5
2014;2;Misiones;56933;17594;4;150;8;540,0;13644,0;53245,0;5924,0;1334,0;2,0;0,0;0,0;74689;0;23,37;6,37;3,54
2014;2;Misiones;56933;17594;4;150;8;540,0;13644,0;53245,0;5924,0;1334,0;2,0;0,0;0,0;74689;0;23,37;6,37;3,54
2014;2;Neuquén;47767;29776;997;10765;2983;1531,0;3206,0;79087,0;92,0;2289,0;2,0;30,0;0,0;90053;2235;50,84;15,14;3,66
2014;2;Neuquén;47767;29776;997;10765;2983;1531,0;3206,0;79087,0;92,0;2289,0;2,0;30,0;0,0;90053;2235;50,84;15,14;3,66
2014;2;Río Negro;64920;24944;876;3657;1560;3468,0;5507,0;84978,0;78,0;1569,0;2,0;8,0;0,0;94812;1145;45,33;13,95;3,43
2014;2;Río Negro;64920;24944;876;3657;1560;3468,0;5507,0;84978,0;78,0;1569,0;2,0;8,0;0,0;94812;1145;45,33;13,95;3,43
2014;2;Salta;73841;17504;45;7;577;53,0;18818,0;64440,0;8293,0;388,0;0,0;0,0;0,0;91949;25;28,91;7,0;3,39
2014;2;Salta;73841;17504;45;7;577;53,0;18818,0;64440,0;8293,0;388,0;0,0;0,0;0,0;91949;25;28,91;7,0;3,39
2014;2;San Juan;48161;451;722;1139;1173;10,0;507,0;51129,0;0,0;0,0;0,0;0,0;0,0;50891;755;27,78;7,08;3,47
2014;2;San Juan;48161;451;722;1139;1173;10,0;507,0;51129,0;0,0;0,0;0,0;0,0;0,0;50891;755;27,78;7,08;3,47
2014;2;San Luis;11306;925;354;22;448;7,0;0,0;13045,0;0,0;0,0;1,0;2,0;0,0;12691;364;9,72;2,78;3,5
2014;2;San Luis;11306;925;354;22;448;7,0;0,0;13045,0;0,0;0,0;1,0;2,0;0,0;12691;364;9,72;2,78;3,5
2014;2;Santa Cruz;18956;448;381;4118;3266;153,0;1637,0;25374,0;2,0;0,0;0,0;0,0;0,0;26710;459;29,38;8,74;3,32
2014;2;Santa Cruz;18956;448;381;4118;3266;153,0;1637,0;25374,0;2,0;0,0;0,0;0,0;0,0;26710;459;29,38;8,74;3,32
2014;2;Santa Fe;324101;178495;3085;6041;636;8515,0;115197,0;353559,0;23939,0;10058,0;34,0;792,0;0,0;511753;605;48,39;15,22;3,31
2014;2;Santa Fe;324101;178495;3085;6041;636;8515,0;115197,0;353559,0;23939,0;10058,0;34,0;792,0;0,0;511753;605;48,39;15,22;3,31
2014;2;Santiago Del Estero;32820;4231;19;907;34;1231,0;9914,0;23842,0;2867,0;142,0;0,0;0,0;0,0;38002;9;16,7;4,14;3,07
2014;2;Santiago Del Estero;32820;4231;19;907;34;1231,0;9914,0;23842,0;2867,0;142,0;0,0;0,0;0,0;38002;9;16,7;4,14;3,07
